fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type
7.748908531757471,0.28386902381089657,0.36102182936485055,6.478867023926208,0.04189781706351495,39.32837817430574,161.40873174594023,0.9937627963095993,3.26,0.3730654880945517,11.302182936485057,0
5.707314391193196,0.31547737670712456,0.1691345723037227,1.2155220395661104,0.03784477960433889,41.155220395661104,118.53880509891528,0.9891509547534142,3.336940254945764,0.3622836430759307,12.561194901084724,0
6.383302478453639,0.3288868318969093,0.5304220662706131,4.079266945025672,0.039944341594845466,36.0,113.76391460128863,0.9909236085398712,3.321247685884023,0.571669752154636,12.394434159484547,0
6.571415400592086,0.5755874089563441,0.4158464308068215,1.4025902185047743,0.030012951092523873,27.98704890747613,74.66234963582538,0.9890953283871059,3.2050693652553894,0.37649398543301504,12.867530072834926,0
5.2929396989207635,0.2844836683393291,0.2879346733573164,5.103530150539618,0.034483668339329095,63.173869342926544,138.20653266426837,0.9895950050255635,3.1869020100359746,0.34826130657073456,12.410326633213419,0
7.1038232745740935,0.2607646549148188,0.3694265088138859,5.446474155962685,0.025363211084538928,31.05734911861141,105.05734911861141,0.9908243967657603,3.065734911861141,0.333823274574094,12.603823274574093,0
6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,0
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,0
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,0
7.281045406389307,0.20232048584695023,0.2766341077637424,13.956863780832078,0.05529408657503766,45.09477296805346,154.5261351597327,0.9977790469880758,2.9817001059435237,0.4185295671248117,9.150659981797816,0
6.914657306205935,0.2661230368265288,0.27732865310296767,9.196573062059354,0.039879438372356114,37.0,128.43971918617805,0.9935882741550353,3.2436168488293164,0.3385342693794065,11.358629224823742,0
7.3,0.25,0.36,2.1,0.034,30.0,177.0,0.99085,3.25,0.4,11.9,0
6.7294959768803055,0.2619601867061758,0.35278780173397706,2.835967815042446,0.02567268104038624,53.16365947980688,116.86869971100383,0.9903541380751391,3.3354138075139006,0.4239390086698853,12.188487930640918,0
5.317889712042444,0.3696786832466876,0.273165431936335,2.7979374476392316,0.026410551439787783,25.715588481697733,129.17889712042444,0.9905440620562759,3.455688230366045,0.6550455968594207,12.496786832466876,0
6.747103481257132,0.2781861706171544,0.3364482593714338,6.741310443771397,0.039644825937143385,33.528965187428675,118.35517406285662,0.9914796484506628,2.993551740628566,0.3476827850057059,12.058689556228602,0
6.236784445897567,0.20397212356981076,0.3205873579601082,2.7948979045444577,0.04354405184700811,100.36784445897567,174.36784445897567,0.9910973867185359,3.2149925426609194,0.7495520241908381,11.557341974501352,0
6.78011028991756,0.2910634167025968,0.348991728256183,3.2408823193404768,0.023395036953709817,54.30248152314509,117.5013786239695,0.9901896415577679,3.318964155776793,0.40495864128091513,12.340330869752679,0
5.835635975856035,0.186036189135216,0.35425439034241424,2.405811589552604,0.0417927621729568,91.36732313871538,171.42543903424144,0.9905370888732441,3.3835635975856033,0.8109100603599112,11.88908993964009,0
5.956804051262803,0.27579756972079356,0.2601411644988182,1.803754936878447,0.03876990380643219,19.112648106353408,54.924901262431064,0.9910365668871468,3.346572557000788,0.8108921518745076,12.13286278500394,0
7.4503902377707405,0.24585923117198955,0.28933588771338103,12.804299696241745,0.05033986089872433,46.07421598407672,154.14062721273862,0.9969162920331016,2.967929615585995,0.3756250885095449,9.637888467579844,0
6.651312747122296,0.30982496705036056,0.2425072930395683,4.8463534802158446,0.03225072930395683,17.997082784172676,86.0,0.9896158022343525,3.0249562417625904,0.29259480951438804,12.848395531294972,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
6.800861251464791,0.5287511853760533,0.3500430625732395,3.7956937426760455,0.034,25.982774970704185,109.01291877197187,0.9905974162456057,3.259698561987323,0.5691818111084487,12.699569374267604,0
6.7571205240862895,0.2692869705201462,0.3621410425820111,2.121429967244607,0.03278550491330896,30.214299672446067,122.92850163776966,0.9904549775273619,3.3378609115604383,0.4428579803467641,12.371439737956855,0
6.670261224891667,0.27855845805435187,0.409818412760926,8.147785939346294,0.030864925167388882,30.144154194564813,110.72077097282407,0.9921099426742813,3.1189216325325,0.5741430385978704,12.211691610870371,0
7.21005605175694,0.378994394824306,0.30949719741215304,1.9899439482430603,0.056905044658124564,15.100560517569395,28.74859870607651,0.9946933514628442,3.230502802587847,0.7569831844729181,11.305028025878471,1
7.5223830838791415,0.35418893862384665,0.3554825538925276,1.1129361526868098,0.03490348922149448,17.22587230537362,93.67761691612085,0.9903334706796592,3.157453598794282,0.3561395688597791,11.993633996985704,0
6.964386428024726,0.3656981715160438,0.3306840715925822,9.722355137827481,0.04279195853753303,37.49859000765383,131.42736286370328,0.993257884110262,3.0928490857580218,0.32928772856049454,11.792595287135711,0
5.023175025099389,0.31845234139693224,0.31230953172061354,1.2307937562748474,0.017847625376490844,39.30793756274847,149.84603121862577,0.9874433264700965,3.329230156093129,0.59,13.807539023282203,0
6.330504256266126,0.2747833806251792,0.3569673287525085,9.582315362431913,0.03312997162489249,30.521661937482083,112.60830968741041,0.9933406179161915,3.220848723120162,0.5326171868769709,11.456676125035836,0
6.0606446535373975,0.23989255774376703,0.2840429769024932,2.5840828057368532,0.02670752095793631,54.50537211281165,126.20214884512465,0.9900142777758322,3.405742138585041,0.6560644653537399,12.819140461950136,0
6.27894564535334,0.35157825814133586,0.3594728226766698,5.035523085037512,0.022842174185866412,50.63163063939981,138.65790765984994,0.9901605288142377,3.1465790765984996,0.3752635886616651,12.723682056691674,0
7.56848291145132,0.3266191842580124,0.4651578832741382,8.416191842580124,0.030954178622576087,43.75356118064907,186.29226019677483,0.9931584520393549,3.1560743108226164,0.3785386990161258,12.21003087209635,0
6.4927375223212485,0.45625700535709973,0.2455307575892246,3.6156425133927494,0.029698325312497484,24.156425133927492,109.0,0.9903418995187498,3.3091619964286,0.5515642513392749,12.76145249553575,0
6.6584441687639995,0.33029171835675,0.28198055210955003,2.8831116624720003,0.036405834367135,29.0,118.801944789045,0.9909782496898595,3.25990276054775,0.62029171835675,12.122722704663001,0
6.9,0.22597563731765352,0.2819918791058845,7.849796977647113,0.047609745072938595,42.40243626823465,115.70121813411733,0.9930737593035999,3.1970933902823284,0.5780893298352704,11.57967516423538,0
8.41967407392546,0.3369695661367169,0.3996956613671692,2.013630476152261,0.06413630476152261,3.696956613671692,14.045434920507537,0.996418173968203,3.202121735453132,0.9431847619238694,10.348478306835846,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
7.373606727935737,0.2684016819839342,0.3839221865791145,3.3053101699476928,0.03381598318016066,32.208201838072114,178.65615137855409,0.9912640378446386,3.2297581498176724,0.3963196636032132,11.992008409919672,0
6.9184316090819555,0.2541900397904164,0.383016600349306,2.113966799301388,0.03613966799301388,29.16199204191672,124.13966799301387,0.9906687120865669,3.2911734394411103,0.416033200698612,12.283800795808327,0
5.737569483666306,0.2707590569478355,0.48548399468553394,4.481406940029581,0.036924094305216454,53.03795284739177,158.2068238420274,0.9900935096795709,3.2667931761579725,0.35924094305216453,12.675522331058081,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
6.723078178298944,0.3165382732551584,0.40833360529810453,1.320515749364203,0.033256406072336854,31.628203036168426,111.74359392766314,0.9897471813281717,3.2066672105962093,0.4702562428934741,12.39743757106526,0
6.811320107579511,0.2979240753056578,0.3340880071719674,4.732079354522933,0.022433994621024446,57.59119928280326,121.66039677261466,0.9904266712397715,3.2533960322738533,0.46345987449057036,12.522640215159022,0
6.8373895411045895,0.29565261472385274,0.31878313766862326,7.767811099389008,0.03100883671163287,36.06084311656884,113.93915688343117,0.9913399116328837,2.9837389541104593,0.35808633938660617,12.268694770552294,0
5.330693825120792,0.38376320763287086,0.2539592623188125,2.6891024864732707,0.02634653087439604,26.22775300483167,129.30693825120792,0.9903859312597583,3.445444939903367,0.6729713551691083,12.637632076328709,0
7.37628834355975,0.3480414110421375,0.35855674846603747,2.2824693251761268,0.03727837423301874,36.0,114.14432515339625,0.991,3.2374233128805,0.45329907975408745,12.5474233128805,0
6.6,0.15,0.32,6.0,0.033,59.0,128.0,0.99192,3.19,0.71,12.1,0
6.789725258065751,0.23130221612767443,0.31513737096712474,6.8691757741972514,0.03751373709671248,33.10274741934249,120.48626290328752,0.9917055438677485,3.0148626290328755,0.3817802064526004,11.930824225802748,0
6.636459720355238,0.1615191550148016,0.32212681702072227,1.4121532401184127,0.03496961689970397,49.39498030384841,185.81770139822382,0.9906121532401184,3.342100393923032,0.6433421410325635,12.406076620059206,0
8.92820861943775,0.40687165522248997,0.46220589627630515,1.8,0.0699692517166265,6.656417238875501,14.625668955502004,0.9948055346910072,3.2581015865574297,0.69,12.2251337911004,1
5.7713189821399355,0.28703600758643727,0.27860430535801933,1.7435968705554343,0.02858129160740579,15.86043053580193,70.43021526790096,0.9897994630124857,3.341318982139936,0.38852759285597427,12.043405089300322,0
6.54969088849255,0.3748949020874671,0.270012364460298,3.7012364460297986,0.05051050979125329,28.0,81.9987635539702,0.9907495177860484,3.3099134487779143,0.535030911150745,12.350432756110429,0
8.008075241638934,0.26632300966555744,0.35183849516722127,1.7306415861203548,0.02975486731103716,38.12256634448142,103.0612831722407,0.9924795243519232,3.2218384951672214,0.6159048703846368,10.442898220568496,0
6.728393557350359,0.23987549014525156,0.328559570490024,5.229638655897844,0.02658032213248203,58.1440429509976,124.14819327948922,0.9910126855280574,3.228518067205108,0.5602075164245807,12.356787114700719,0
6.72587518968591,0.24497716896471539,0.4124353120666936,2.848554034431974,0.03950228310352846,51.74885844823577,162.50380517254743,0.990540395737945,3.2624961948274525,0.3850228310352846,12.374733637921679,0
7.306356854210164,0.31411422273676304,0.3022071664737139,3.283284822104143,0.03292642778420954,27.0,94.28428518947302,0.9907086349506833,3.2171571481052696,0.5005356486841281,12.622071664737138,0
5.928692045684127,0.22623068189470913,0.32516170440005265,4.386777265686762,0.02813923862947618,52.81153409473546,126.47538636210582,0.9909314195418119,3.3349227275788365,0.5763151138735982,12.329536365473018,0
9.823652428666355,0.3162943241794752,0.550223405492315,2.734822703282099,0.07674113516410497,5.674113516410496,16.674113516410497,0.9966607091868716,3.15,0.832010649430834,11.471879461487347,1
9.989859158012475,0.301843309868789,0.5894929579006238,2.6894014078726607,0.0785253521049688,6.0,19.211971842546784,0.9968239612698214,3.1002306335426972,0.9015669013121101,11.349771124930092,1
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
6.263357762525177,0.29910948249832153,0.37,7.515145452988623,0.032361314687709815,67.41350209335135,169.3193426561451,0.9930460581811954,3.398218964996643,0.4,11.76806573438549,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
6.600373133935458,0.25400373133935455,0.4429981343303227,6.1106156709935044,0.027,23.800746267870913,126.59962686606454,0.9927001865669677,3.1789011195071035,0.3849720149548407,11.129981343303227,0
5.4,0.4716881857599138,0.15166974082284482,2.2001844493706892,0.02766974082284482,29.834870411422408,129.66605183543103,0.9893680351401841,3.3582749243659484,0.7299262202517244,13.366605183543104,0
10.592815089111314,0.3419611316833485,0.5085630178222627,3.6182566534425225,0.07080388683166515,5.0,15.19611316833485,0.9973071849108887,3.1714369821777373,0.6955535871276918,11.428739643554746,1
7.279972269604749,0.20301802475691305,0.2770097056383378,13.960083191185753,0.055197504264427426,45.10013865197625,154.49930674011873,0.997762574338433,2.9840610068695517,0.41901247867786284,9.170513012312142,0
6.550763745678812,0.2949236254321188,0.29030549827152485,3.949236254321188,0.03241598797533067,38.01527491357624,96.49236254321188,0.9903056873711109,3.220305498271525,0.6,12.6,0
6.744514844636942,0.26372013041528664,0.31445148446369425,4.359141925605095,0.04795709628025477,27.554851553630574,154.48171614878981,0.991940253440693,3.239634322975796,0.6345148446369427,12.24817161487898,0
5.967739390248607,0.2774193939961753,0.3361290909942629,2.2,0.03790321210133865,24.64515150095618,125.38709090057371,0.9903554763527344,3.357419393996175,0.3699993930592832,12.554842429636652,0
8.159382955665205,0.32125954679824537,0.33766062561586246,1.0203085221673978,0.033796914778326026,16.593829556652047,91.57840344828216,0.9905675063645322,3.0278148866995616,0.3342159655171784,11.598457389163011,0
5.3728394876664245,0.5013687624782925,0.17566290751591884,7.2949544245513795,0.03232420825014472,34.18947937463821,166.10735362594065,0.9916460010811813,3.4846108449797395,0.4921685462420406,12.402737524956585,0
5.256578713209276,0.24377191421395172,0.4396272359116328,3.6491234314419305,0.027942978553487933,21.28289356604638,127.71710643395362,0.9917982025895535,3.532083407483729,0.47491234314419306,11.35087656855807,0
6.58562597668482,0.2914374023315179,0.30425039067392834,3.914374023315179,0.028581142564669704,38.712519533696415,96.14374023315179,0.9903370633790163,3.2342503906739286,0.6,12.6,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
5.4,0.46,0.15,2.1,0.026,29.0,130.0,0.98953,3.39,0.77,13.4,0
6.2,0.66,0.48,1.2,0.029,29.0,75.0,0.9892,3.33,0.39,12.8,0
6.544334080547422,0.24444759769864507,0.3266855861918705,4.150212844658544,0.03866430172601619,97.2167040273711,178.77762011506775,0.9917810338563833,3.1200567585756116,0.5477478218628716,11.522379884932255,0
6.530586513804501,0.15,0.33156891436591646,6.416480917172992,0.03315425219154555,58.22873904227224,128.0,0.9921236128928401,3.177659824676356,0.6814633445640728,11.976598246763558,0
7.795570210132001,0.29041133763059984,0.3596519450818001,7.002056688152999,0.04198417932190001,37.995253796570005,161.00474620343,0.994096361244037,3.2604271583086994,0.37022148949339995,11.202056688152998,0
6.038155451495338,0.2041778671772353,0.3079604739606144,5.658880095550741,0.033802635069292375,61.00658767323094,132.01317534646188,0.9909488115661562,3.19,0.5615125121809107,12.220395260393856,0
6.620674946927594,0.2131012420391392,0.38206749469275947,2.158650106144811,0.02817086942739744,39.37975159217216,104.10337473463797,0.9912552753715068,3.237595031843443,0.4093037261174176,11.275737048884555,0
6.852836165096642,0.29655593142662773,0.24988248635039417,1.7367909587258394,0.040528361650966425,33.540113015927005,130.0,0.9922268271314607,3.426320904127416,0.5248338971399416,10.948338971399416,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
7.062177519352177,0.4466380017201935,0.24,2.8428849268917746,0.039663800172019356,23.789875107512096,86.95797502150242,0.9886502579845183,2.944202497849758,0.3749570025802903,13.4,0
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,0
6.6897619623266555,0.19204760753466898,0.2785984130821777,4.680317383564461,0.02956063476712892,14.84095215069338,106.29920654108885,0.9929051604721176,3.2371968261643556,0.43336984856137634,10.82047607534669,0
8.049688503218551,0.1896262038622609,0.2773286767702029,1.0751557483907246,0.033248442516092755,15.496885032185507,87.73909761264927,0.9904797508025749,2.994906550965565,0.37260902387350725,11.324221258046377,0
